id,number,nationwide_number,name,original_name,sex,year_of_birth,nationality,military_civilian,selection,year_of_selection,mission_number,total_number_of_missions,occupation,year_of_mission,mission_title,ascend_shuttle,in_orbit,descend_shuttle,hours_mission,total_hrs_sum,field21,eva_hrs_mission,total_eva_hrs,name_clean,current_age,birth_decade,selection_decade,age_at_selection,is_male,is_female,is_military,is_veteran,mission_experience_level,total_eva_hrs_has_eva,total_eva_hrs_category,flight_hours_category,nationality_group,year_of_birth_is_outlier,year_of_selection_is_outlier,total_number_of_missions_is_outlier,total_hrs_sum_is_outlier,total_eva_hrs_is_outlier,nationality_encoded,military_civilian_encoded,occupation_encoded,selection_encoded,nationality_group_Canada,nationality_group_France,nationality_group_Germany,nationality_group_Italy,nationality_group_Japan,nationality_group_Other,nationality_group_Russia,nationality_group_USA,nationality_group_nan,mission_experience_level_Single,mission_experience_level_Couple,mission_experience_level_Multiple,mission_experience_level_Veteran,mission_experience_level_nan,flight_hours_category_Short,flight_hours_category_Medium,flight_hours_category_Long,flight_hours_category_Very_Long,flight_hours_category_nan
562,248,155,"McMonagle, Donald R.","McMonagle, Donald R.",male,1952,USA,military,NASA- 12,1987,1,3,msp,1991,STS-39,STS-39,STS-39,STS-39,199.0,604.0,0,0.0,0.0,"McMonagle, Donald R.",73,1950,1980,35,1,0,1,1,Multiple,0,No_EVA,Long,USA,0,0,0,0,0,38.0,1.0,2.0,131.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
563,248,155,"McMonagle, Donald R.","McMonagle, Donald R.",male,1952,USA,military,NASA- 12,1987,2,3,pilot,1993,STS-54,STS-54,STS-54,STS-54,143.0,604.0,0,0.0,0.0,"McMonagle, Donald R.",73,1950,1980,35,1,0,1,1,Multiple,0,No_EVA,Long,USA,0,0,0,0,0,38.0,1.0,5.0,131.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
564,248,155,"McMonagle, Donald R.","McMonagle, Donald R.",male,1952,USA,military,NASA- 12,1987,3,3,commander,1994,STS-66,STS-66,STS-66,STS-66,262.0,604.0,0,0.0,0.0,"McMonagle, Donald R.",73,1950,1980,35,1,0,1,1,Multiple,0,No_EVA,Long,USA,0,0,0,0,0,38.0,1.0,0.0,131.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
565,249,155,"Veach, Charles Lacy","Veach, Charles Lacy",male,1944,USA,civilian,1984 NASA group 10,1984,1,2,msp,1991,STS-39,STS-39,STS-39,STS-39,192.0,436.3,0,0.0,0.0,"Veach, Charles Lacy",81,1940,1980,40,1,0,0,1,Couple,0,No_EVA,Medium,USA,0,0,0,0,0,38.0,0.0,2.0,30.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
566,249,155,"Veach, Charles Lacy","Veach, Charles Lacy",male,1944,USA,civilian,1984 NASA group 10,1984,2,2,msp,1992,STS-52,STS-52,STS-52,STS-52,240.0,436.3,0,0.0,0.0,"Veach, Charles Lacy",81,1940,1980,40,1,0,0,1,Couple,0,No_EVA,Medium,USA,0,0,0,0,0,38.0,0.0,2.0,30.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
567,250,157,"Hieb, Richard J.","Hieb, Richard J.",male,1955,USA,civilian,NASA- 11,1985,1,3,msp,1991,STS-39,STS-39,STS-39,STS-39,199.0,765.0,0,0.0,17.7,"Hieb, Richard J.",70,1950,1980,30,1,0,0,1,Multiple,1,Medium,Long,USA,0,0,0,0,0,38.0,0.0,2.0,130.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
568,250,157,"Hieb, Richard J.","Hieb, Richard J.",male,1955,USA,civilian,NASA- 12,1985,2,3,msp,1992,STS-49,STS-49,STS-49,STS-49,213.0,765.0,3,17.7,17.7,"Hieb, Richard J.",70,1950,1980,30,1,0,0,1,Multiple,1,Medium,Long,USA,0,0,0,0,0,38.0,0.0,2.0,131.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
569,250,157,"Hieb, Richard J.","Hieb, Richard J.",male,1955,USA,civilian,NASA- 13,1985,3,3,msp,1994,STS-65,STS-65,STS-65,STS-65,353.0,765.0,0,0.0,17.7,"Hieb, Richard J.",70,1950,1980,30,1,0,0,1,Multiple,1,Medium,Long,USA,0,0,0,0,0,38.0,0.0,2.0,132.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
570,251,71,"Artsebarsky, Anatoly",Анатолий Павлович Арцебарский,male,1956,Russia,military,GKNII-2 / RAN-5 / TsPK-9,1985,1,1,commander,1991,9,Soyuz TM­12,Mir,Soyuz TM­12,3471.0,3471.35,6,32.28,32.28,"Artsebarsky, Anatoly",69,1950,1980,29,1,0,1,0,Single,1,Medium,Very_Long,Russia,0,0,0,0,0,27.0,1.0,0.0,83.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
571,252,1,Helen Sharman,Helen Sharman,female,1963,U.K.,civilian,1989 Juno,1989,1,1,msp,1991,Soyuz TM-12/11,Soyuz TM-12,Soyuz TM-12,Soyuz TM-11,189.22,189.22,0,0.0,0.0,Helen Sharman,62,1960,1980,26,0,1,0,0,Single,0,No_EVA,Medium,Other,0,0,0,0,0,34.0,0.0,2.0,36.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
572,253,158,"Gutierrez, Sidney M.","Gutierrez, Sidney M.",male,1951,USA,military,NASA Astronaut Group 10,1984,1,2,msp,1991,STS-40,STS-40,STS-40,STS-40,218.0,487.0,0,0.0,0.0,"Gutierrez, Sidney M.",74,1950,1980,33,1,0,1,1,Couple,0,No_EVA,Medium,USA,0,0,0,0,0,38.0,1.0,2.0,110.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
573,253,158,"Gutierrez, Sidney M.","Gutierrez, Sidney M.",male,1951,USA,military,NASA Astronaut Group 11,1984,2,2,commander,1994,STS-59,STS-59,STS-59,STS-59,269.0,487.0,0,0.0,0.0,"Gutierrez, Sidney M.",74,1950,1980,33,1,0,1,1,Couple,0,No_EVA,Medium,USA,0,0,0,0,0,38.0,1.0,0.0,111.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
574,254,159,"Jernigan, Tamara E.","Jernigan, Tamara E.",female,1959,USA,civilian,NASA- 11,1985,1,5,msp,1991,STS-40,STS-40,STS-40,STS-40,218.0,1511.0,0,0.0,7.92,"Jernigan, Tamara E.",66,1950,1980,26,0,1,0,1,Multiple,1,Short,Very_Long,USA,0,0,0,0,0,38.0,0.0,2.0,130.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
575,254,159,"Jernigan, Tamara E.","Jernigan, Tamara E.",female,1959,USA,civilian,NASA- 12,1985,2,5,msp,1992,STS-52,STS-52,STS-52,STS-52,236.0,1511.0,0,0.0,7.92,"Jernigan, Tamara E.",66,1950,1980,26,0,1,0,1,Multiple,1,Short,Very_Long,USA,0,0,0,0,0,38.0,0.0,2.0,131.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
576,254,159,"Jernigan, Tamara E.","Jernigan, Tamara E.",female,1959,USA,civilian,NASA- 13,1985,3,5,msp,1995,STS-67,STS-67,STS-67,STS-67,399.0,1511.0,0,0.0,7.92,"Jernigan, Tamara E.",66,1950,1980,26,0,1,0,1,Multiple,1,Short,Very_Long,USA,0,0,0,0,0,38.0,0.0,2.0,132.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
577,254,159,"Jernigan, Tamara E.","Jernigan, Tamara E.",female,1959,USA,civilian,NASA- 14,1985,4,5,msp,1996,STS-80,STS-80,STS-80,STS-80,423.0,1511.0,0,0.0,7.92,"Jernigan, Tamara E.",66,1950,1980,26,0,1,0,1,Multiple,1,Short,Very_Long,USA,0,0,0,0,0,38.0,0.0,2.0,133.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
578,254,159,"Jernigan, Tamara E.","Jernigan, Tamara E.",female,1959,USA,civilian,NASA- 15,1985,5,5,msp,1999,STS-96,STS-96,STS-96,STS-96,235.0,1511.0,1,7.92,7.92,"Jernigan, Tamara E.",66,1950,1980,26,0,1,0,1,Multiple,1,Short,Very_Long,USA,0,0,0,0,0,38.0,0.0,2.0,134.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
579,255,160,"Gaffney, Andrew","Gaffney, Andrew",male,1946,USA,civilian,Spacelab-4 / SLS-1,1984,1,1,psp,1991,STS-40,STS-40,STS-40,STS-40,218.0,218.0,0,0.0,0.0,"Gaffney, Andrew",79,1940,1980,38,1,0,0,0,Single,0,No_EVA,Medium,USA,0,0,0,0,0,38.0,0.0,6.0,196.0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
580,256,161,"Hughes-Fulford, Millie Elizabeth","Hughes-Fulford, Millie Elizabeth",female,1945,USA,civilian,NASA PS,1983,1,1,psp,1991,STS-40,STS-40,STS-40,STS-40,218.37,218.37,0,0.0,0.0,"Hughes-Fulford, Millie Elizabeth",80,1940,1980,38,0,1,0,0,Single,0,No_EVA,Medium,USA,0,0,0,0,0,38.0,0.0,6.0,127.0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
581,257,162,"Baker, Michael A.","Baker, Michael A.",male,1953,USA,military,NASA- 11,1985,1,4,pilot,1991,STS-43,STS-43,STS-43,STS-43,213.0,965.0,0,0.0,0.0,"Baker, Michael A.",72,1950,1980,32,1,0,1,1,Multiple,0,No_EVA,Long,USA,0,0,0,0,0,38.0,1.0,5.0,130.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
582,257,162,"Baker, Michael A.","Baker, Michael A.",male,1953,USA,military,NASA- 11,1985,2,4,pilot,1992,STS-52,STS-52,STS-52,STS-52,237.0,965.0,0,0.0,0.0,"Baker, Michael A.",72,1950,1980,32,1,0,1,1,Multiple,0,No_EVA,Long,USA,0,0,0,0,0,38.0,1.0,5.0,130.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
583,257,162,"Baker, Michael A.","Baker, Michael A.",male,1953,USA,military,NASA- 11,1985,3,4,commander,1994,STS-68,STS-68,STS-68,STS-68,270.0,965.0,0,0.0,0.0,"Baker, Michael A.",72,1950,1980,32,1,0,1,1,Multiple,0,No_EVA,Long,USA,0,0,0,0,0,38.0,1.0,0.0,130.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
584,257,162,"Baker, Michael A.","Baker, Michael A.",male,1953,USA,military,NASA- 11,1985,4,4,commander,1997,STS-81,STS-81,STS-81,STS-81,245.0,965.0,0,0.0,0.0,"Baker, Michael A.",72,1950,1980,32,1,0,1,1,Multiple,0,No_EVA,Long,USA,0,0,0,0,0,38.0,1.0,0.0,130.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
585,258,163,"Reightler, Kenneth S., Jr.","Reightler, Kenneth S., Jr.",male,1951,USA,military,NASA-12,1987,1,2,pilot,1991,STS-48,STS-48,STS-48,STS-48,120.0,312.0,0,0.0,0.0,"Reightler, Kenneth S., Jr.",74,1950,1980,36,1,0,1,1,Couple,0,No_EVA,Medium,USA,0,0,0,0,0,38.0,1.0,5.0,148.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
586,258,163,"Reightler, Kenneth S., Jr.","Reightler, Kenneth S., Jr.",male,1951,USA,military,NASA-12,1987,2,2,pilot,1994,STS-60,STS-60,STS-60,STS-60,192.0,312.0,0,0.0,0.0,"Reightler, Kenneth S., Jr.",74,1950,1980,36,1,0,1,1,Couple,0,No_EVA,Medium,USA,0,0,0,0,0,38.0,1.0,5.0,148.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
587,259,72,"Aubakirov, Toktar",Тоқтар Оңғарбайұлы Әубәкіров,male,1946,Russia,military,Kazakhstan,1991,1,1,msp,1991,10,Soyuz TM­13,Mir,Soyuz TM­12,190.0,190.2,0,0.0,0.0,"Aubakirov, Toktar",79,1940,1990,45,1,0,1,0,Single,0,No_EVA,Medium,Russia,0,0,0,0,0,27.0,1.0,2.0,91.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
588,260,1,"Viehbock, Franz","Viehbock, Franz",male,1960,Austria,civilian,Austria,1989,1,1,msp,1991,Soyuz TM13/12,Soyuz TM13,Soyuz TM13,Soyuz TM12,190.2,190.2,0,0.0,0.0,"Viehbock, Franz",65,1960,1980,29,1,0,0,0,Single,0,No_EVA,Medium,Other,0,0,0,0,0,2.0,0.0,2.0,65.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
589,261,164,"Henricks, Terence T.","Henricks, Terence T.",male,1952,USA,military,NASA- 11,1985,1,4,pilot,1991,STS-44,STS-44,STS-44,STS-44,166.0,190.75,0,0.0,0.0,"Henricks, Terence T.",73,1950,1980,33,1,0,1,1,Multiple,0,No_EVA,Medium,USA,0,0,0,0,0,38.0,1.0,5.0,130.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
590,261,164,"Henricks, Terence T.","Henricks, Terence T.",male,1952,USA,military,NASA- 12,1985,2,4,pilot,1993,STS-55,STS-55,STS-55,STS-55,239.0,190.75,0,0.0,0.0,"Henricks, Terence T.",73,1950,1980,33,1,0,1,1,Multiple,0,No_EVA,Medium,USA,0,0,0,0,0,38.0,1.0,5.0,131.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
591,261,164,"Henricks, Terence T.","Henricks, Terence T.",male,1952,USA,military,NASA- 13,1985,3,4,commander,1995,STS-70,STS-70,STS-70,STS-70,214.0,190.75,0,0.0,0.0,"Henricks, Terence T.",73,1950,1980,33,1,0,1,1,Multiple,0,No_EVA,Medium,USA,0,0,0,0,0,38.0,1.0,0.0,132.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
592,261,164,"Henricks, Terence T.","Henricks, Terence T.",male,1952,USA,military,NASA- 14,1985,4,4,commander,1996,STS-78,STS-78,STS-78,STS-78,405.0,190.75,0,0.0,0.0,"Henricks, Terence T.",73,1950,1980,33,1,0,1,1,Multiple,0,No_EVA,Medium,USA,0,0,0,0,0,38.0,1.0,0.0,133.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
593,262,165,"Voss, James S.","Voss, James S.",male,1949,USA,military,1987 NASA group,1987,1,5,msp,1991,STS-44,STS-44,STS-44,STS-44,166.0,1000.0,0,0.0,23.08,"Voss, James S.",76,1940,1980,38,1,0,1,1,Multiple,1,Medium,Long,USA,0,0,0,0,0,38.0,1.0,2.0,34.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
594,262,165,"Voss, James S.","Voss, James S.",male,1949,USA,military,1987 NASA group,1987,2,5,msp,1992,STS-53,STS-53,STS-53,STS-53,175.0,1000.0,0,0.0,23.08,"Voss, James S.",76,1940,1980,38,1,0,1,1,Multiple,1,Medium,Long,USA,0,0,0,0,0,38.0,1.0,2.0,34.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
595,262,165,"Voss, James S.","Voss, James S.",male,1949,USA,military,1987 NASA group,1987,3,5,msp,1995,STS-69,STS-69,STS-69,STS-69,260.0,1000.0,1,6.77,23.08,"Voss, James S.",76,1940,1980,38,1,0,1,1,Multiple,1,Medium,Long,USA,0,0,0,0,0,38.0,1.0,2.0,34.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
596,262,165,"Voss, James S.","Voss, James S.",male,1949,USA,military,1987 NASA group,1987,4,5,msp,2000,STS-101,STS-101,STS-101,STS-101,236.0,1000.0,1,6.73,23.08,"Voss, James S.",76,1940,1980,38,1,0,1,1,Multiple,1,Medium,Long,USA,0,0,0,0,0,38.0,1.0,2.0,34.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
597,262,165,"Voss, James S.","Voss, James S.",male,1949,USA,military,1987 NASA group,1987,5,5,msp,2001,2,STS-102,ISS,STS-105,163.0,1000.0,2,9.58,23.08,"Voss, James S.",76,1940,1980,38,1,0,1,1,Multiple,1,Medium,Long,USA,0,0,0,0,0,38.0,1.0,2.0,34.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
598,263,166,"Runco, Mario, Jr.","Runco, Mario, Jr.",male,1952,USA,military,NASA-12,1987,1,3,msp,1991,STS-44,STS-44,STS-44,STS-44,166.0,549.0,0,0.0,4.47,"Runco, Mario, Jr.",73,1950,1980,35,1,0,1,1,Multiple,1,Short,Long,USA,0,0,0,0,0,38.0,1.0,2.0,148.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
599,263,166,"Runco, Mario, Jr.","Runco, Mario, Jr.",male,1952,USA,military,NASA-12,1987,2,3,msp,1993,STS-54,STS-54,STS-54,STS-54,143.0,549.0,1,4.47,4.47,"Runco, Mario, Jr.",73,1950,1980,35,1,0,1,1,Multiple,1,Short,Long,USA,0,0,0,0,0,38.0,1.0,2.0,148.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
600,263,166,"Runco, Mario, Jr.","Runco, Mario, Jr.",male,1952,USA,military,NASA-12,1987,3,3,msp,1996,STS-77,STS-77,STS-77,STS-77,240.0,549.0,0,0.0,4.47,"Runco, Mario, Jr.",73,1950,1980,35,1,0,1,1,Multiple,1,Short,Long,USA,0,0,0,0,0,38.0,1.0,2.0,148.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
601,264,167,"Hennen, Thomas John","Hennen, Thomas John",male,1952,USA,military,Terra Scout,1988,1,1,psp,1991,STS-44,STS-44,STS-44,STS-44,167.11,167.11,0,0.0,0.0,"Hennen, Thomas John",73,1950,1980,36,1,0,1,0,Single,0,No_EVA,Medium,USA,0,0,0,0,0,38.0,1.0,6.0,199.0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
602,265,168,"Oswald, Stephen S.","Oswald, Stephen S.",male,1951,USA,military,NASA-11,1985,1,3,pilot,1992,STS-42,STS-42,STS-42,STS-42,193.0,814.0,0,0.0,0.0,"Oswald, Stephen S.",74,1950,1980,34,1,0,1,1,Multiple,0,No_EVA,Long,USA,0,0,0,0,0,38.0,1.0,5.0,147.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
603,265,168,"Oswald, Stephen S.","Oswald, Stephen S.",male,1951,USA,military,NASA-11,1985,2,3,pilot,1993,STS-67,STS-67,STS-67,STS-67,222.0,814.0,0,0.0,0.0,"Oswald, Stephen S.",74,1950,1980,34,1,0,1,1,Multiple,0,No_EVA,Long,USA,0,0,0,0,0,38.0,1.0,5.0,147.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
604,265,168,"Oswald, Stephen S.","Oswald, Stephen S.",male,1951,USA,military,NASA-11,1985,3,3,commander,1995,STS-42,STS-42,STS-42,STS-42,399.0,814.0,0,0.0,0.0,"Oswald, Stephen S.",74,1950,1980,34,1,0,1,1,Multiple,0,No_EVA,Long,USA,0,0,0,0,0,38.0,1.0,0.0,147.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
605,266,169,"Readdy, William F.","Readdy, William F.",male,1952,USA,civilian,NASA-12,1987,1,3,msp,1992,STS-42,STS-42,STS-42,STS-42,193.0,672.0,0,0.0,0.0,"Readdy, William F.",73,1950,1980,35,1,0,0,1,Multiple,0,No_EVA,Long,USA,0,0,0,0,0,38.0,0.0,2.0,148.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
606,266,169,"Readdy, William F.","Readdy, William F.",male,1952,USA,civilian,NASA-12,1987,2,3,pilot,1993,STS-51,STS-51,STS-51,STS-51,236.0,672.0,0,0.0,0.0,"Readdy, William F.",73,1950,1980,35,1,0,0,1,Multiple,0,No_EVA,Long,USA,0,0,0,0,0,38.0,0.0,5.0,148.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
607,266,169,"Readdy, William F.","Readdy, William F.",male,1952,USA,civilian,NASA-12,1987,3,3,commander,1996,STS-79,STS-79,STS-79,STS-79,243.0,672.0,0,0.0,0.0,"Readdy, William F.",73,1950,1980,35,1,0,0,1,Multiple,0,No_EVA,Long,USA,0,0,0,0,0,38.0,0.0,0.0,148.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
608,267,2,"Bondar, Roberta Lynn","Bondar, Roberta Lynn",female,1945,Canada,civilian,1983 NRC Group,1983,1,1,psp,1992,STS-42,STS-42,STS-42,STS-42,193.77,193.77,0,0.0,0.0,"Bondar, Roberta Lynn",80,1940,1980,38,0,1,0,0,Single,0,No_EVA,Medium,Canada,0,0,0,0,0,6.0,0.0,6.0,28.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
609,268,73,"Kaleri, Aleksandr",Александр Юрьевич Калери,male,1956,Russia,civilian,NPOE-6,1984,1,5,flight engineer,1992,11,Soyuz TM­14,Mir,Soyuz TM­14,3494.0,18462.62,1,2.05,23.58,"Kaleri, Aleksandr",69,1950,1980,28,1,0,0,1,Multiple,1,Medium,Very_Long,Russia,0,0,0,1,0,27.0,0.0,1.0,168.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
610,268,73,"Kaleri, Aleksandr",Александр Юрьевич Калери,male,1956,Russia,civilian,NPOE-6,1984,2,5,flight engineer,1996,21,Soyuz TM­24,Mir,Soyuz TM­24,4721.0,18462.62,2,12.6,23.58,"Kaleri, Aleksandr",69,1950,1980,28,1,0,0,1,Multiple,1,Medium,Very_Long,Russia,0,0,0,1,0,27.0,0.0,1.0,168.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
611,268,73,"Kaleri, Aleksandr",Александр Юрьевич Калери,male,1956,Russia,civilian,NPOE-6,1984,3,5,flight engineer,2000,28,Soyuz TM­30,Mir,Soyuz TM­30,1747.0,18462.62,1,5.05,23.58,"Kaleri, Aleksandr",69,1950,1980,28,1,0,0,1,Multiple,1,Medium,Very_Long,Russia,0,0,0,1,0,27.0,0.0,1.0,168.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
612,268,73,"Kaleri, Aleksandr",Александр Юрьевич Калери,male,1956,Russia,civilian,NPOE-6,1984,4,5,flight engineer,2003,8,Soyuz TMA­3,ISS,Soyuz TMA­3,4674.0,18462.62,1,3.92,23.58,"Kaleri, Aleksandr",69,1950,1980,28,1,0,0,1,Multiple,1,Medium,Very_Long,Russia,0,0,0,1,0,27.0,0.0,1.0,168.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
613,268,73,"Kaleri, Aleksandr",Александр Юрьевич Калери,male,1956,Russia,civilian,NPOE-6,1984,5,5,flight engineer,2010,25,Soyuz TMA­01M,ISS,Soyuz TMA­01M,3824.0,18462.62,0,0.0,23.58,"Kaleri, Aleksandr",69,1950,1980,28,1,0,0,1,Multiple,1,Medium,Very_Long,Russia,0,0,0,1,0,27.0,0.0,1.0,168.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
614,269,4,"Flade, Klaus-Dietrich","Flade, Klaus-Dietrich",male,1952,Germany,military,DLR-3,1990,1,1,msp,1992,Soyuz TM-14/13,Soyuz TM-14,Soyuz TM-14,Soyuz TM-13,189.95,189.95,0,0.0,0.0,"Flade, Klaus-Dietrich",73,1950,1990,38,1,0,1,0,Single,0,No_EVA,Medium,Germany,0,0,0,0,0,12.0,1.0,2.0,77.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
615,270,170,"Duffy, Brian","Duffy, Brian",male,1953,USA,military,NASA- 11,1985,1,4,pilot,1992,STS-45,STS-45,STS-45,STS-45,214.0,976.0,0,0.0,0.0,"Duffy, Brian",72,1950,1980,32,1,0,1,1,Multiple,0,No_EVA,Long,USA,0,0,0,0,0,38.0,1.0,5.0,130.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
616,270,170,"Duffy, Brian","Duffy, Brian",male,1953,USA,military,NASA- 11,1985,2,4,pilot,1993,STS-57,STS-57,STS-57,STS-57,240.0,976.0,0,0.0,0.0,"Duffy, Brian",72,1950,1980,32,1,0,1,1,Multiple,0,No_EVA,Long,USA,0,0,0,0,0,38.0,1.0,5.0,130.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
617,270,170,"Duffy, Brian","Duffy, Brian",male,1953,USA,military,NASA- 11,1985,3,4,commander,1996,STS-72,STS-72,STS-72,STS-72,214.0,976.0,0,0.0,0.0,"Duffy, Brian",72,1950,1980,32,1,0,1,1,Multiple,0,No_EVA,Long,USA,0,0,0,0,0,38.0,1.0,0.0,130.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
618,270,170,"Duffy, Brian","Duffy, Brian",male,1953,USA,military,NASA- 11,1985,4,4,commander,2000,STS-92,STS-92,STS-92,STS-92,310.0,976.0,0,0.0,0.0,"Duffy, Brian",72,1950,1980,32,1,0,1,1,Multiple,0,No_EVA,Long,USA,0,0,0,0,0,38.0,1.0,0.0,130.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
619,271,171,"Foale, C. Michael","Foale, C. Michael",male,1957,USA,civilian,NASA- 12,1987,1,6,msp,1992,STS-45,STS-45,STS-45,STS-45,214.0,8976.0,0,0.0,22.73,"Foale, C. Michael",68,1950,1980,30,1,0,0,1,Veteran,1,Medium,Very_Long,USA,0,0,0,0,0,38.0,0.0,2.0,131.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
